Date,Price,Open,High,Low,Vol.,Change %
7/2/2020,"9,100.00","9,239.90","9,266.10","8,950.20",3.79K,-1.51%
7/1/2020,"9,239.90","9,150.60","9,298.00","9,109.50",2.19K,0.98%
6/30/2020,"9,150.60","9,194.40","9,206.50","9,077.10",1.83K,-0.48%
6/29/2020,"9,194.40","9,127.80","9,242.10","9,030.20",3.64K,0.73%
6/28/2020,"9,127.80","9,015.30","9,193.20","8,949.40",2.11K,1.25%
6/27/2020,"9,015.30","9,173.10","9,199.50","8,857.30",3.37K,-1.72%
6/26/2020,"9,173.10","9,257.00","9,299.00","9,054.10",3.69K,-0.91%
6/25/2020,"9,257.00","9,312.10","9,344.00","9,012.70",5.55K,-0.59%
6/24/2020,"9,312.10","9,635.10","9,684.10","9,222.30",5.52K,-3.35%
6/23/2020,"9,635.10","9,697.70","9,724.00","9,594.70",3.42K,-0.65%
6/22/2020,"9,697.70","9,298.10","9,794.20","9,285.20",5.88K,4.30%
6/21/2020,"9,298.10","9,371.30","9,431.10","9,292.10",1.34K,-0.78%
6/20/2020,"9,371.30","9,315.50","9,401.00","9,178.60",1.87K,0.60%
6/19/2020,"9,315.50","9,400.00","9,439.90","9,241.80",2.62K,-0.90%
6/18/2020,"9,400.00","9,473.30","9,496.40","9,287.20",1.66K,-0.77%
6/17/2020,"9,473.30","9,534.40","9,566.00","9,261.30",3.14K,-0.64%
6/16/2020,"9,534.40","9,435.00","9,589.90","9,388.10",3.44K,1.07%
6/15/2020,"9,433.90","9,344.80","9,510.00","8,914.90",10.16K,0.95%
6/14/2020,"9,345.40","9,480.90","9,486.00","9,262.00",2.69K,-1.43%
6/13/2020,"9,480.80","9,468.30","9,498.20","9,363.60",1.85K,0.13%
6/12/2020,"9,468.30","9,272.20","9,544.00","9,246.00",5.05K,2.11%
6/11/2020,"9,272.20","9,898.80","9,972.80","9,088.60",15.78K,-6.33%
6/10/2020,"9,898.80","9,771.90","10,004.00","9,699.30",4.46K,1.31%
6/9/2020,"9,770.80","9,784.40","9,875.90","9,582.10",3.40K,-0.13%
6/8/2020,"9,783.20","9,747.10","9,800.00","9,650.40",2.36K,0.38%
6/7/2020,"9,746.30","9,668.40","9,814.00","9,402.30",4.71K,0.81%
6/6/2020,"9,668.40","9,620.40","9,733.00","9,552.60",1.95K,0.50%
6/5/2020,"9,620.50","9,790.70","9,861.80","9,620.50",3.62K,-1.74%
6/4/2020,"9,790.70","9,672.00","9,882.10","9,477.00",4.28K,1.23%
6/3/2020,"9,672.00","9,530.00","9,684.00","9,400.00",2.66K,1.49%
6/2/2020,"9,530.00","10,221.00","10,242.00","9,197.40",21.47K,-6.76%
6/1/2020,"10,221.00","9,452.10","10,390.00","9,421.80",13.43K,8.13%
5/31/2020,"9,452.10","9,706.40","9,707.20","9,402.60",3.69K,-2.62%
5/30/2020,"9,706.40","9,426.20","9,742.00","9,338.00",6.16K,2.97%
5/29/2020,"9,426.20","9,589.30","9,618.50","9,352.30",3.88K,-1.70%
5/28/2020,"9,589.30","9,210.30","9,629.60","9,121.70",7.63K,4.11%
5/27/2020,"9,210.30","8,845.50","9,225.00","8,822.80",5.46K,4.12%
5/26/2020,"8,845.50","8,902.00","9,013.30","8,705.00",3.94K,-0.63%
5/25/2020,"8,902.00","8,711.50","8,960.80","8,628.60",5.61K,2.19%
5/24/2020,"8,711.50","9,174.60","9,300.00","8,700.00",6.73K,-5.05%
5/23/2020,"9,174.60","9,162.40","9,304.00","9,088.60",2.45K,0.13%
5/22/2020,"9,162.40","9,059.50","9,257.30","8,935.50",3.83K,1.14%
5/21/2020,"9,059.50","9,502.00","9,564.00","8,821.40",11.34K,-4.66%
5/20/2020,"9,502.00","9,770.10","9,840.60","9,305.10",9.60K,-2.74%
5/19/2020,"9,770.10","9,714.80","9,877.50","9,470.20",5.59K,0.57%
5/18/2020,"9,714.80","9,668.20","9,941.10","9,462.40",9.20K,0.48%
5/17/2020,"9,668.20","9,388.00","9,877.70","9,334.20",9.66K,2.98%
5/16/2020,"9,388.00","9,313.30","9,580.00","9,224.00",4.16K,0.80%
5/15/2020,"9,313.30","9,791.00","9,836.50","9,133.60",11.34K,-4.88%
5/14/2020,"9,791.00","9,312.00","9,937.80","9,267.50",12.87K,5.14%
5/13/2020,"9,312.00","8,811.40","9,403.20","8,799.50",9.89K,5.68%
5/12/2020,"8,811.40","8,555.00","8,967.00","8,526.60",5.65K,3.00%
5/11/2020,"8,555.00","8,726.00","9,135.80","8,211.10",20.56K,-1.96%
5/10/2020,"8,726.00","9,537.70","9,557.50","8,107.40",26.50K,-8.51%
5/9/2020,"9,537.90","9,792.20","9,900.00","9,499.00",8.26K,-2.60%
5/8/2020,"9,792.80","9,991.00","10,025.00","9,713.80",12.20K,-1.87%
5/7/2020,"9,979.60","9,150.40","10,045.00","9,050.00",19.87K,8.97%
5/6/2020,"9,157.90","9,020.00","9,415.10","8,918.30",8.73K,1.53%
5/5/2020,"9,020.10","8,871.20","9,119.80","8,770.90",7.71K,1.74%
5/4/2020,"8,865.80","8,901.60","8,959.00","8,535.00",9.32K,-0.38%
5/3/2020,"8,899.80","8,982.30","9,198.00","8,738.50",9.72K,-0.92%
5/2/2020,"8,982.30","8,822.90","8,999.00","8,763.00",5.09K,1.81%
5/1/2020,"8,822.90","8,630.80","9,069.90","8,630.80",7.92K,2.17%
4/30/2020,"8,635.30","8,773.80","9,438.80","8,416.00",29.83K,-1.57%
4/29/2020,"8,773.30","7,750.70","8,918.00","7,706.10",30.21K,13.12%
4/28/2020,"7,755.80","7,777.60","7,777.70","7,658.60",5.62K,-0.28%
4/27/2020,"7,777.70","7,698.00","7,777.70","7,623.40",6.90K,1.05%
4/26/2020,"7,697.10","7,538.50","7,697.10","7,487.00",5.32K,2.10%
4/25/2020,"7,538.50","7,508.40","7,700.00","7,450.10",5.17K,0.42%
4/24/2020,"7,506.80","7,499.00","7,614.00","7,428.30",8.80K,0.15%
4/23/2020,"7,495.20","7,133.30","7,744.90","7,047.40",16.38K,5.08%
4/22/2020,"7,133.00","6,849.90","7,164.00","6,826.20",5.15K,4.13%
4/21/2020,"6,850.00","6,835.00","6,955.60","6,770.70",6.46K,0.12%
4/20/2020,"6,841.90","7,133.40","7,235.00","6,767.10",9.96K,-4.09%
4/19/2020,"7,133.30","7,268.80","7,285.40","7,058.70",4.74K,-1.87%
4/18/2020,"7,269.10","7,045.90","7,300.10","7,044.90",5.20K,3.17%
4/17/2020,"7,045.80","7,114.70","7,158.90","7,013.40",4.68K,-0.97%
4/16/2020,"7,114.90","6,629.10","7,200.00","6,500.40",17.75K,7.25%
4/15/2020,"6,633.80","6,874.00","6,938.40","6,621.30",6.01K,-3.47%
4/14/2020,"6,872.40","6,847.90","6,984.90","6,762.90",4.30K,0.35%
4/13/2020,"6,848.70","6,916.50","6,916.50","6,576.50",12.68K,-0.93%
4/12/2020,"6,913.00","6,884.50","7,192.20","6,797.60",8.89K,0.41%
4/11/2020,"6,884.50","6,874.30","6,954.40","6,780.00",4.07K,0.13%
4/10/2020,"6,875.50","7,293.70","7,305.80","6,756.40",15.84K,-5.73%
4/9/2020,"7,293.50","7,367.10","7,370.70","7,117.00",7.75K,-1.00%
4/8/2020,"7,367.00","7,203.00","7,420.00","7,155.80",8.18K,2.28%
4/7/2020,"7,203.00","7,340.20","7,452.00","7,088.00",11.99K,-1.95%
4/6/2020,"7,346.00","6,780.20","7,350.10","6,779.90",14.59K,8.38%
4/5/2020,"6,778.00","6,880.60","6,914.70","6,693.40",5.65K,-1.51%
4/4/2020,"6,881.60","6,738.50","7,010.80","6,660.00",7.12K,2.09%
4/3/2020,"6,740.80","6,810.70","7,048.10","6,624.60",9.97K,-1.14%
4/2/2020,"6,818.30","6,685.70","7,263.30","6,591.30",20.08K,2.15%
4/1/2020,"6,675.00","6,429.00","6,714.60","6,180.00",11.23K,3.85%
3/31/2020,"6,427.70","6,409.10","6,536.00","6,350.00",5.75K,0.31%
3/30/2020,"6,407.60","5,893.70","6,627.10","5,880.90",12.38K,8.74%
3/29/2020,"5,892.60","6,252.30","6,279.60","5,892.60",11.22K,-5.71%
3/28/2020,"6,249.30","6,366.00","6,366.00","6,061.40",12.96K,-1.89%
3/27/2020,"6,370.00","6,755.00","6,856.00","6,277.80",11.08K,-5.64%
3/26/2020,"6,750.70","6,688.20","6,790.10","6,536.90",6.73K,0.93%
3/25/2020,"6,688.20","6,762.00","6,968.00","6,449.90",13.79K,-1.09%
3/24/2020,"6,762.00","6,491.20","6,838.50","6,406.10",16.62K,4.17%
3/23/2020,"6,491.20","5,820.10","6,652.40","5,682.70",19.55K,11.40%
3/22/2020,"5,827.00","6,202.70","6,410.60","5,757.30",16.28K,-6.04%
3/21/2020,"6,201.80","6,211.10","6,461.00","5,884.70",12.94K,-0.06%
3/20/2020,"6,205.80","6,173.50","6,897.00","5,687.60",31.08K,0.52%
3/19/2020,"6,173.40","5,417.10","6,412.60","5,266.40",31.25K,13.98%
3/18/2020,"5,416.20","5,339.00","5,452.70","5,033.90",21.13K,1.33%
3/17/2020,"5,345.20","5,068.30","5,564.20","4,964.40",19.60K,5.67%
3/16/2020,"5,058.50","5,381.90","5,381.90","4,468.00",41.78K,-6.03%
3/15/2020,"5,383.20","5,217.10","5,984.20","5,133.00",22.62K,3.16%
3/14/2020,"5,218.20","5,621.80","5,673.20","5,099.00",18.64K,-7.24%
3/13/2020,"5,625.40","4,873.10","5,965.30","4,001.00",102.82K,14.17%
3/12/2020,"4,927.00","7,975.30","8,001.70","4,612.10",116.68K,-38.18%
3/11/2020,"7,969.60","7,917.90","8,020.60","7,635.10",10.98K,0.71%
3/10/2020,"7,913.80","7,965.50","8,180.00","7,779.00",10.17K,-0.67%
3/9/2020,"7,967.30","8,073.80","8,214.90","7,700.00",22.56K,-1.32%
3/8/2020,"8,074.00","8,917.20","8,917.20","8,049.50",25.59K,-9.47%
3/7/2020,"8,919.00","9,180.60","9,231.10","8,884.80",4.49K,-2.85%
3/6/2020,"9,180.60","9,085.60","9,199.70","9,016.10",3.14K,0.99%
3/5/2020,"9,090.80","8,795.30","9,185.00","8,795.30",5.72K,3.44%
3/4/2020,"8,788.60","8,791.10","8,877.70","8,718.40",4.17K,-0.03%
3/3/2020,"8,791.10","8,938.50","8,940.00","8,700.00",5.32K,-1.64%
3/2/2020,"8,938.10","8,556.80","8,990.80","8,524.60",5.32K,4.35%
3/1/2020,"8,565.20","8,561.50","8,775.00","8,460.00",5.39K,0.09%
2/29/2020,"8,557.30","8,730.60","8,820.90","8,557.30",2.50K,-1.96%
2/28/2020,"8,728.00","8,826.10","8,908.30","8,455.20",7.09K,-1.11%
2/27/2020,"8,825.80","8,813.20","8,975.00","8,555.00",8.39K,0.14%
2/26/2020,"8,813.20","9,324.80","9,385.90","8,652.70",14.59K,-5.51%
2/25/2020,"9,327.50","9,674.00","9,686.60","9,251.40",8.49K,-3.58%
2/24/2020,"9,674.10","9,983.80","10,022.00","9,484.30",6.59K,-3.11%
2/23/2020,"9,985.00","9,663.00","10,001.00","9,660.20",7.30K,3.34%
2/22/2020,"9,662.40","9,693.00","9,714.00","9,565.20",1.84K,-0.32%
2/21/2020,"9,693.50","9,609.20","9,757.40","9,567.90",11.10K,0.89%
2/20/2020,"9,608.10","9,586.20","9,694.70","9,362.40",6.50K,0.17%
2/19/2020,"9,592.20","10,184.00","10,309.00","9,350.30",13.94K,-5.80%
2/18/2020,"10,183.00","9,708.00","10,275.00","9,625.90",8.25K,4.89%
2/17/2020,"9,708.00","9,929.70","9,963.80","9,501.50",9.30K,-2.23%
2/16/2020,"9,929.70","9,901.00","10,037.00","9,651.40",6.93K,0.29%
2/15/2020,"9,901.00","10,335.00","10,370.00","9,800.30",6.40K,-4.20%
2/14/2020,"10,335.00","10,222.00","10,371.00","10,101.00",4.13K,1.11%
2/13/2020,"10,222.00","10,338.00","10,489.00","10,080.00",8.98K,-1.13%
2/12/2020,"10,339.00","10,249.00","10,458.00","10,238.00",8.71K,0.90%
2/11/2020,"10,247.00","9,851.20","10,316.00","9,720.00",8.45K,4.03%
2/10/2020,"9,850.20","10,151.50","10,187.00","9,737.80",8.52K,-2.96%
2/9/2020,"10,151.00","9,877.30","10,161.00","9,871.10",9.64K,2.77%
2/8/2020,"9,877.20","9,805.20","9,920.70","9,657.80",5.53K,0.73%
2/7/2020,"9,805.20","9,745.00","9,859.60","9,695.50",3.70K,0.62%
2/6/2020,"9,744.90","9,612.00","9,860.00","9,547.00",8.58K,1.38%
2/5/2020,"9,612.00","9,197.50","9,731.20","9,180.20",10.77K,4.51%
2/4/2020,"9,197.40","9,309.20","9,359.80","9,112.50",4.07K,-1.20%
2/3/2020,"9,309.30","9,353.10","9,625.30","9,247.10",6.72K,-0.47%
2/2/2020,"9,353.10","9,408.00","9,501.00","9,175.40",6.44K,-0.61%
2/1/2020,"9,410.60","9,371.30","9,476.40","9,318.10",2.53K,0.46%
1/31/2020,"9,367.40","9,512.70","9,519.90","9,221.90",4.87K,-1.53%
1/30/2020,"9,512.70","9,305.10","9,550.00","9,175.70",9.02K,2.24%
1/29/2020,"9,304.20","9,390.90","9,442.00","9,244.40",4.60K,-0.95%
1/28/2020,"9,393.70","8,912.10","9,413.00","8,912.10",9.12K,5.41%
1/27/2020,"8,912.00","8,622.00","9,001.80","8,585.20",6.28K,3.37%
1/26/2020,"8,621.60","8,351.10","8,622.00","8,303.60",3.52K,3.21%
1/25/2020,"8,353.70","8,447.10","8,447.20","8,280.00",2.10K,-1.11%
1/24/2020,"8,447.10","8,403.60","8,521.80","8,247.70",3.51K,0.52%
1/23/2020,"8,403.50","8,668.90","8,669.30","8,296.90",5.70K,-3.01%
1/22/2020,"8,663.90","8,734.20","8,799.90","8,580.60",2.35K,-0.80%
1/21/2020,"8,734.10","8,638.20","8,782.80","8,512.20",3.25K,1.11%
1/20/2020,"8,638.20","8,698.60","8,741.10","8,519.60",4.11K,-0.64%
1/19/2020,"8,694.00","8,891.60","9,169.50","8,455.70",12.41K,-2.22%
1/18/2020,"8,891.50","8,873.10","8,965.00","8,794.20",3.46K,0.18%
1/17/2020,"8,875.40","8,719.50","8,994.90","8,674.20",9.69K,1.78%
1/16/2020,"8,720.60","8,810.90","8,839.90","8,579.80",5.31K,-0.99%
1/15/2020,"8,807.70","8,760.80","8,873.00","8,560.20",8.78K,0.37%
1/14/2020,"8,775.60","8,104.10","8,829.00","8,099.30",16.57K,8.41%
1/13/2020,"8,094.50","8,174.90","8,198.30","8,053.60",2.59K,-0.98%
1/12/2020,"8,174.70","8,013.60","8,174.70","7,951.70",3.21K,2.01%
1/11/2020,"8,013.80","8,184.30","8,271.90","7,994.60",4.25K,-1.99%
1/10/2020,"8,176.30","7,817.40","8,177.80","7,678.50",7.86K,4.59%
1/9/2020,"7,817.50","8,036.80","8,036.80","7,756.20",4.67K,-2.73%
1/8/2020,"8,036.80","8,158.20","8,442.00","7,882.80",11.76K,-1.39%
1/7/2020,"8,150.00","7,759.50","8,200.10","7,741.90",12.35K,5.05%
1/6/2020,"7,757.90","7,364.70","7,784.90","7,358.00",8.54K,5.34%
1/5/2020,"7,364.60","7,370.30","7,509.90","7,315.80",4.45K,-0.07%
1/4/2020,"7,369.80","7,371.80","7,422.00","7,297.70",4.27K,0.03%
1/3/2020,"7,367.50","6,989.40","7,437.60","6,909.30",6.68K,5.41%
1/2/2020,"6,989.40","7,212.70","7,225.20","6,963.00",4.85K,-3.10%
1/1/2020,"7,212.70","7,208.20","7,268.80","7,185.40",2.07K,0.06%
12/31/2019,"7,208.30","7,261.00","7,333.00","7,161.30",2.99K,-0.72%
12/30/2019,"7,260.90","7,413.00","7,421.60","7,217.70",4.09K,-2.12%
12/29/2019,"7,417.90","7,333.20","7,551.60","7,311.80",2.49K,1.14%
12/28/2019,"7,334.40","7,293.60","7,389.90","7,280.50",2.73K,0.65%
12/27/2019,"7,287.00","7,235.30","7,300.00","7,114.10",4.00K,0.75%
12/26/2019,"7,232.40","7,220.10","7,464.30","7,189.00",4.72K,0.17%
12/25/2019,"7,220.10","7,270.00","7,287.40","7,144.80",3.36K,-0.78%
12/24/2019,"7,276.90","7,346.20","7,445.00","7,182.90",4.25K,-0.96%
12/23/2019,"7,347.40","7,538.90","7,715.00","7,283.10",7.08K,-2.45%
12/22/2019,"7,532.00","7,166.30","7,541.30","7,159.60",3.62K,5.10%
12/21/2019,"7,166.40","7,213.00","7,215.10","7,145.20",2.28K,-0.65%
12/20/2019,"7,212.90","7,181.80","7,249.00","7,116.80",5.70K,0.43%
12/19/2019,"7,181.80","7,326.90","7,412.50","7,089.10",5.43K,-1.93%
12/18/2019,"7,323.40","6,667.10","7,480.20","6,479.40",13.75K,9.84%
12/17/2019,"6,667.10","6,926.60","6,972.00","6,624.30",12.66K,-3.75%
12/16/2019,"6,926.80","7,152.70","7,189.90","6,900.00",13.42K,-3.16%
12/15/2019,"7,152.70","7,100.80","7,218.60","7,046.60",3.53K,0.73%
12/14/2019,"7,100.80","7,283.10","7,290.50","7,038.50",3.41K,-2.50%
12/13/2019,"7,283.20","7,224.10","7,331.90","7,218.70",2.90K,0.82%
12/12/2019,"7,224.00","7,231.20","7,325.60","7,133.80",5.64K,-0.09%
12/11/2019,"7,230.70","7,254.70","7,296.20","7,170.10",3.12K,-0.33%
12/10/2019,"7,254.60","7,373.80","7,433.00","7,207.50",3.64K,-1.69%
12/9/2019,"7,379.50","7,563.80","7,701.10","7,309.10",6.56K,-2.45%
12/8/2019,"7,564.60","7,543.20","7,620.00","7,433.60",4.30K,0.28%
12/7/2019,"7,543.20","7,584.70","7,665.10","7,520.10",1.72K,-0.59%
12/6/2019,"7,588.30","7,439.90","7,648.60","7,350.10",5.71K,1.99%
12/5/2019,"7,440.00","7,239.30","7,522.80","7,193.70",4.79K,2.79%
12/4/2019,"7,238.20","7,336.90","7,887.70","7,134.10",11.72K,-1.33%
12/3/2019,"7,336.00","7,350.20","7,453.50","7,288.00",2.30K,-0.19%
12/2/2019,"7,350.30","7,450.10","7,467.30","7,209.40",4.63K,-1.34%
12/1/2019,"7,450.10","7,599.90","7,600.10","7,288.70",6.33K,-1.97%
11/30/2019,"7,599.90","7,796.50","7,849.60","7,495.00",4.97K,-2.52%
11/29/2019,"7,796.60","7,460.70","7,916.30","7,450.00",7.28K,4.50%
11/28/2019,"7,460.80","7,547.30","7,683.00","7,415.00",4.34K,-1.17%
11/27/2019,"7,549.30","7,198.30","7,689.00","6,880.00",13.90K,4.88%
11/26/2019,"7,198.30","7,162.80","7,384.70","7,061.20",5.20K,0.42%
11/25/2019,"7,168.00","6,965.20","7,413.60","6,619.40",18.52K,2.91%
11/24/2019,"6,965.30","7,352.70","7,372.00","6,922.00",8.58K,-5.27%
11/23/2019,"7,352.60","7,318.60","7,385.00","7,141.00",4.63K,0.40%
11/22/2019,"7,323.00","7,672.50","7,763.30","6,820.10",19.37K,-4.54%
11/21/2019,"7,671.10","8,126.40","8,155.90","7,510.10",9.89K,-5.60%
11/20/2019,"8,126.40","8,164.90","8,255.00","8,081.00",2.06K,-0.47%
11/19/2019,"8,164.90","8,219.50","8,241.90","8,055.20",3.70K,-0.66%
11/18/2019,"8,219.50","8,536.70","8,536.80","8,119.00",6.36K,-3.72%
11/17/2019,"8,537.30","8,523.40","8,662.90","8,422.00",2.84K,0.16%
11/16/2019,"8,523.50","8,494.80","8,553.10","8,442.70",1.53K,0.33%
11/15/2019,"8,495.80","8,655.50","8,798.10","8,420.20",5.18K,-1.85%
11/14/2019,"8,655.70","8,800.90","8,817.40","8,601.40",3.30K,-1.65%
11/13/2019,"8,801.10","8,830.00","8,849.30","8,730.30",1.34K,-0.33%
11/12/2019,"8,830.00","8,737.70","8,891.50","8,602.10",3.50K,1.06%
11/11/2019,"8,737.70","9,069.70","9,107.30","8,633.40",4.24K,-3.65%
11/10/2019,"9,068.40","8,827.10","9,156.90","8,764.00",4.64K,2.72%
11/9/2019,"8,828.00","8,782.30","8,891.40","8,735.90",1.96K,0.52%
11/8/2019,"8,782.40","9,209.20","9,252.40","8,688.10",7.86K,-4.62%
11/7/2019,"9,208.00","9,355.00","9,387.10","9,086.50",3.75K,-1.55%
11/6/2019,"9,353.00","9,334.00","9,475.00","9,278.00",3.47K,0.20%
11/5/2019,"9,333.90","9,440.00","9,504.10","9,200.00",3.41K,-1.14%
11/4/2019,"9,441.20","9,223.00","9,621.80","9,152.00",7.47K,2.37%
11/3/2019,"9,222.40","9,332.20","9,400.60","9,100.00",3.62K,-1.18%
11/2/2019,"9,332.10","9,288.40","9,429.40","9,251.80",3.66K,0.46%
11/1/2019,"9,289.10","9,185.60","9,332.10","9,087.40",4.09K,1.13%
10/31/2019,"9,185.60","9,184.40","9,460.70","8,984.80",5.67K,0.01%
10/30/2019,"9,184.30","9,445.50","9,446.90","9,035.00",5.05K,-2.77%
10/29/2019,"9,445.50","9,229.20","9,558.30","9,101.30",6.73K,2.38%
10/28/2019,"9,225.70","9,574.10","9,948.00","9,216.80",8.99K,-3.62%
10/27/2019,"9,571.80","9,270.90","9,815.60","9,121.60",11.11K,3.25%
10/26/2019,"9,270.90","8,679.30","10,464.10","8,662.90",32.06K,6.82%
10/25/2019,"8,679.10","7,453.00","8,800.00","7,426.00",17.10K,16.45%
10/24/2019,"7,453.00","7,493.60","7,529.00","7,372.00",5.80K,-0.54%
10/23/2019,"7,493.70","8,053.70","8,074.50","7,341.50",12.98K,-7.01%
10/22/2019,"8,058.90","8,242.20","8,332.20","8,037.10",3.85K,-2.24%
10/21/2019,"8,243.90","8,260.70","8,371.30","8,181.80",3.41K,-0.20%
10/20/2019,"8,260.60","7,993.00","8,335.60","7,922.00",4.87K,3.35%
10/19/2019,"7,992.90","7,987.30","8,117.00","7,927.00",3.51K,0.07%
10/18/2019,"7,987.20","8,092.40","8,135.10","7,860.00",5.30K,-1.30%
10/17/2019,"8,092.30","8,016.10","8,144.90","7,949.30",2.81K,0.95%
10/16/2019,"8,016.00","8,191.00","8,203.20","7,960.00",7.08K,-2.14%
10/15/2019,"8,191.10","8,370.00","8,433.70","8,123.60",3.28K,-2.14%
10/14/2019,"8,370.00","8,304.90","8,423.50","8,230.10",2.54K,0.77%
10/13/2019,"8,305.70","8,319.60","8,477.40","8,179.30",4.04K,-0.15%
10/12/2019,"8,318.30","8,278.20","8,421.00","8,272.50",1.71K,0.46%
10/11/2019,"8,280.00","8,596.00","8,815.20","8,253.00",6.08K,-3.68%
10/10/2019,"8,596.00","8,610.40","8,682.80","8,472.00",4.32K,-0.13%
10/9/2019,"8,607.50","8,205.00","8,717.90","8,146.60",8.39K,4.83%
10/8/2019,"8,211.20","8,234.60","8,362.00","8,132.80",3.47K,-0.19%
10/7/2019,"8,227.00","7,886.20","8,342.00","7,794.90",8.15K,4.36%
10/6/2019,"7,883.10","8,162.50","8,183.10","7,807.10",5.85K,-3.42%
10/5/2019,"8,162.50","8,170.10","8,210.70","8,040.00",3.33K,-0.09%
10/4/2019,"8,170.00","8,260.50","8,264.90","8,040.00",3.05K,-1.06%
10/3/2019,"8,257.90","8,414.90","8,440.00","8,100.70",3.72K,-1.85%
10/2/2019,"8,413.40","8,333.70","8,419.90","8,193.50",3.45K,0.94%
10/1/2019,"8,334.90","8,331.10","8,539.00","8,228.00",5.84K,0.05%
9/30/2019,"8,331.10","8,090.10","8,384.00","7,753.00",10.92K,2.98%
9/29/2019,"8,090.00","8,238.20","8,260.20","7,930.70",6.14K,-1.80%
9/28/2019,"8,238.60","8,215.30","8,354.70","8,047.90",5.45K,0.31%
9/27/2019,"8,213.40","8,105.90","8,296.50","7,906.30",7.47K,1.35%
9/26/2019,"8,103.60","8,475.30","8,489.90","7,800.10",15.42K,-4.38%
9/25/2019,"8,474.70","8,535.00","8,770.00","8,266.10",12.77K,-0.86%
9/24/2019,"8,547.90","9,702.60","9,788.10","8,110.10",34.87K,-11.90%
9/23/2019,"9,702.60","10,055.00","10,077.00","9,627.50",5.49K,-3.48%
9/22/2019,"10,052.00","10,012.00","10,105.00","9,881.40",2.75K,0.39%
9/21/2019,"10,013.00","10,197.00","10,199.00","9,958.10",2.98K,-1.81%
9/20/2019,"10,198.00","10,303.00","10,340.00","10,105.00",2.51K,-1.00%
9/19/2019,"10,301.00","10,185.00","10,417.00","9,655.00",9.77K,1.14%
9/18/2019,"10,185.00","10,214.10","10,278.00","10,111.00",3.34K,-0.28%
9/17/2019,"10,214.10","10,290.00","10,308.00","10,171.00",2.94K,-0.79%
9/16/2019,"10,295.00","10,321.00","10,399.00","10,100.00",5.52K,-0.26%
9/15/2019,"10,322.00","10,381.00","10,402.00","10,287.00",1.88K,-0.55%
9/14/2019,"10,379.00","10,374.00","10,478.00","10,256.00",3.16K,0.05%
9/13/2019,"10,374.00","10,452.00","10,475.00","10,170.00",4.50K,-0.75%
9/12/2019,"10,452.00","10,174.20","10,488.00","10,065.10",4.40K,2.72%
9/11/2019,"10,175.00","10,121.00","10,297.00","9,866.50",4.35K,0.52%
9/10/2019,"10,122.00","10,317.00","10,399.00","9,961.70",4.21K,-1.90%
9/9/2019,"10,318.00","10,417.00","10,542.00","10,118.60",5.20K,-0.93%
9/8/2019,"10,415.00","10,489.00","10,599.00","10,257.00",3.51K,-0.70%
9/7/2019,"10,488.00","10,305.00","10,581.00","10,305.00",3.38K,1.66%
9/6/2019,"10,317.00","10,582.90","10,933.00","10,218.00",11.28K,-2.47%
9/5/2019,"10,578.70","10,593.00","10,663.00","10,483.00",3.01K,-0.11%
9/4/2019,"10,590.00","10,642.00","10,841.20","10,411.00",6.25K,-0.48%
9/3/2019,"10,641.00","10,401.00","10,766.00","10,300.00",10.74K,2.44%
9/2/2019,"10,388.00","9,783.00","10,473.00","9,754.90",11.14K,6.23%
9/1/2019,"9,779.10","9,623.90","9,858.00","9,560.10",2.87K,1.61%
8/31/2019,"9,623.90","9,600.70","9,710.20","9,472.10",2.75K,0.24%
8/30/2019,"9,601.00","9,509.40","9,710.00","9,384.30",3.75K,0.97%
8/29/2019,"9,509.00","9,727.30","9,727.30","9,360.40",7.08K,-2.25%
8/28/2019,"9,727.40","10,190.00","10,303.00","9,585.30",10.41K,-4.48%
8/27/2019,"10,184.00","10,376.20","10,392.00","10,036.90",4.52K,-1.86%
8/26/2019,"10,377.00","10,144.00","10,654.00","10,144.00",8.98K,2.42%
8/25/2019,"10,132.00","10,162.00","10,349.00","9,881.10",5.21K,-0.20%
8/24/2019,"10,152.00","10,414.00","10,427.00","9,900.00",5.41K,-2.46%
8/23/2019,"10,408.00","10,117.00","10,461.00","10,063.00",6.39K,2.88%
8/22/2019,"10,117.00","10,147.00","10,247.00","9,790.00",6.53K,-0.29%
8/21/2019,"10,146.00","10,795.00","10,825.00","9,880.00",11.79K,-5.99%
8/20/2019,"10,793.00","10,947.00","10,986.00","10,588.00",5.83K,-1.32%
8/19/2019,"10,937.00","10,329.00","10,960.00","10,280.00",7.38K,5.91%
8/18/2019,"10,327.00","10,230.00","10,529.00","10,086.00",3.90K,0.97%
8/17/2019,"10,228.00","10,372.00","10,487.00","10,004.10",4.89K,-1.33%
8/16/2019,"10,366.00","10,324.00","10,568.00","9,783.40",12.89K,0.38%
8/15/2019,"10,327.00","10,067.00","10,470.00","9,522.50",17.37K,2.58%
8/14/2019,"10,067.00","10,904.00","10,909.00","9,980.00",14.51K,-7.68%
8/13/2019,"10,904.00","11,411.00","11,468.00","10,801.00",9.00K,-4.38%
8/12/2019,"11,404.00","11,577.00","11,578.80","11,272.00",3.20K,-1.57%
8/11/2019,"11,586.00","11,308.00","11,594.00","11,158.00",5.44K,2.40%
8/10/2019,"11,314.00","11,892.00","12,003.00","11,263.00",9.02K,-4.87%
